,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
963,2017-05-07,0.0012988739722384758,-0.015468794468566723,0.016667718767768895,0.0012988739722384758,0.0012988739722384758,-0.001435226469945998,-0.001435226469945998,-0.001435226469945998,0.0003488492300006216,0.0003488492300006216,0.0003488492300006216,-0.0017840756999466195,-0.0017840756999466195,-0.0017840756999466195,0.0,0.0,0.0,-0.0001363524977075223
964,2017-05-08,0.0013092390978522263,-0.01607091049107254,0.014906783123181663,0.0013092390978522263,0.0013092390978522263,-0.0024531312949736014,-0.0024531312949736014,-0.0024531312949736014,-0.0003460951737096595,-0.0003460951737096595,-0.0003460951737096595,-0.002107036121263942,-0.002107036121263942,-0.002107036121263942,0.0,0.0,0.0,-0.001143892197121375
965,2017-05-09,0.0013196042234659756,-0.016612081126225794,0.01354695372224704,0.0013196042234659756,0.0013196042234659756,-0.0027259426712149854,-0.0027259426712149854,-0.0027259426712149854,-0.0003781292274240984,-0.0003781292274240984,-0.0003781292274240984,-0.002347813443790887,-0.002347813443790887,-0.002347813443790887,0.0,0.0,0.0,-0.0014063384477490098
966,2017-05-10,0.0013299693490797261,-0.018178926406723757,0.014206743303071001,0.0013299693490797261,0.0013299693490797261,-0.002857185908161154,-0.002857185908161154,-0.002857185908161154,-0.00035013272140039137,-0.00035013272140039137,-0.00035013272140039137,-0.002507053186760763,-0.002507053186760763,-0.002507053186760763,0.0,0.0,0.0,-0.0015272165590814277
967,2017-05-11,0.0013403344746934754,-0.016039420947897114,0.013945068450883464,0.0013403344746934754,0.0013403344746934754,-0.0026945951655756345,-0.0026945951655756345,-0.0026945951655756345,-0.00010746332920380722,-0.00010746332920380722,-0.00010746332920380722,-0.002587131836371827,-0.002587131836371827,-0.002587131836371827,0.0,0.0,0.0,-0.0013542606908821591
968,2017-05-12,0.001350699600307226,-0.016219068898122503,0.01516701531410871,0.001350699600307226,0.001350699600307226,-0.0020215813742288126,-0.0020215813742288126,-0.0020215813742288126,0.0005704791033619786,0.0005704791033619786,0.0005704791033619786,-0.0025920604775907913,-0.0025920604775907913,-0.0025920604775907913,0.0,0.0,0.0,-0.0006708817739215867
969,2017-05-13,0.001361064725920975,-0.017277601114667876,0.013738421599799716,0.001361064725920975,0.001361064725920975,-0.0022648583772211265,-0.0022648583772211265,-0.0022648583772211265,0.0002624921183741513,0.0002624921183741513,0.0002624921183741513,-0.0025273504955952773,-0.0025273504955952773,-0.0025273504955952773,0.0,0.0,0.0,-0.0009037936513001516
970,2017-05-14,0.0013714298515347255,-0.015138239896645759,0.01515914922313539,0.0013714298515347255,0.0013714298515347255,-0.0020509959740588205,-0.0020509959740588205,-0.0020509959740588205,0.00034884923000150177,0.00034884923000150177,0.00034884923000150177,-0.0023998452040603223,-0.0023998452040603223,-0.0023998452040603223,0.0,0.0,0.0,-0.000679566122524095
971,2017-05-15,0.001381794977148476,-0.01509322027544378,0.013970295578925955,0.001381794977148476,0.001381794977148476,-0.0025636172765560843,-0.0025636172765560843,-0.0025636172765560843,-0.00034609517370899856,-0.00034609517370899856,-0.00034609517370899856,-0.0022175221028470854,-0.0022175221028470854,-0.0022175221028470854,0.0,0.0,0.0,-0.0011818222994076082
972,2017-05-16,0.0013921601027622253,-0.017071641351660175,0.013558068836541587,0.0013921601027622253,0.0013921601027622253,-0.002367400409463045,-0.002367400409463045,-0.002367400409463045,-0.00037812922742312335,-0.00037812922742312335,-0.00037812922742312335,-0.0019892711820399217,-0.0019892711820399217,-0.0019892711820399217,0.0,0.0,0.0,-0.0009752403067008197
973,2017-05-17,0.0014025252283759759,-0.01689952889684552,0.015245074012339857,0.0014025252283759759,0.0014025252283759759,-0.0020747879755439983,-0.0020747879755439983,-0.0020747879755439983,-0.000350132721401312,-0.000350132721401312,-0.000350132721401312,-0.0017246552541426863,-0.0017246552541426863,-0.0017246552541426863,0.0,0.0,0.0,-0.0006722627471680224
974,2017-05-18,0.001412890353989725,-0.016006022520372497,0.016369851858232407,0.001412890353989725,0.001412890353989725,-0.0015411220264696874,-0.0015411220264696874,-0.0015411220264696874,-0.00010746332920374044,-0.00010746332920374044,-0.00010746332920374044,-0.0014336586972659468,-0.0014336586972659468,-0.0014336586972659468,0.0,0.0,0.0,-0.00012823167247996226
975,2017-05-19,0.0014232554796034754,-0.01502491679712115,0.015672926844928027,0.0014232554796034754,0.0014232554796034754,-0.0005559521162436364,-0.0005559521162436364,-0.0005559521162436364,0.0005704791033616071,0.0005704791033616071,0.0005704791033616071,-0.0011264312196052433,-0.0011264312196052433,-0.0011264312196052433,0.0,0.0,0.0,0.000867303363359839
976,2017-05-20,0.0014336206052172247,-0.014724018907818734,0.016718915085898935,0.0014336206052172247,0.0014336206052172247,-0.0005505411860800331,-0.0005505411860800331,-0.0005505411860800331,0.00026249211837418867,0.00026249211837418867,0.00026249211837418867,-0.0008130333044542217,-0.0008130333044542217,-0.0008130333044542217,0.0,0.0,0.0,0.0008830794191371916
977,2017-05-21,0.0014439857308309752,-0.013715754672953695,0.01739263108893883,0.0014439857308309752,0.0014439857308309752,-0.00015434063543842965,-0.00015434063543842965,-0.00015434063543842965,0.0003488492300011064,0.0003488492300011064,0.0003488492300011064,-0.000503189865439536,-0.000503189865439536,-0.000503189865439536,0.0,0.0,0.0,0.0012896450953925455
978,2017-05-22,0.0014543508564447258,-0.015362803750263119,0.0166672017936966,0.0014543508564447258,0.0014543508564447258,-0.0005521535122539275,-0.0005521535122539275,-0.0005521535122539275,-0.0003460951737090058,-0.0003460951737090058,-0.0003460951737090058,-0.0002060583385449217,-0.0002060583385449217,-0.0002060583385449217,0.0,0.0,0.0,0.0009021973441907982
979,2017-05-23,0.001464715982058475,-0.0147822643510039,0.016579370767785675,0.001464715982058475,0.001464715982058475,-0.0003081461978438141,-0.0003081461978438141,-0.0003081461978438141,-0.0003781292274235104,-0.0003781292274235104,-0.0003781292274235104,6.998302957969627e-05,6.998302957969627e-05,6.998302957969627e-05,0.0,0.0,0.0,0.001156569784214661
980,2017-05-24,0.0014750811076722254,-0.014292032118099394,0.016445437554106317,0.0014750811076722254,0.0014750811076722254,-3.261116702795384e-05,-3.261116702795384e-05,-3.261116702795384e-05,-0.00035013272139987757,-0.00035013272139987757,-0.00035013272139987757,0.0003175215543719237,0.0003175215543719237,0.0003175215543719237,0.0,0.0,0.0,0.0014424699406442715
981,2017-05-25,0.0014854462332859746,-0.013514686911987709,0.017643566051947515,0.0014854462332859748,0.0014854462332859748,0.00042280342382840816,0.00042280342382840816,0.00042280342382840816,-0.00010746332920341066,-0.00010746332920341066,-0.00010746332920341066,0.0005302667530318188,0.0005302667530318188,0.0005302667530318188,0.0,0.0,0.0,0.0019082496571143828
982,2017-05-26,0.0014958113588997251,-0.013173548807141403,0.018427858768514816,0.0014958113588997251,0.0014958113588997251,0.0012736528188308266,0.0012736528188308266,0.0012736528188308266,0.0005704791033621651,0.0005704791033621651,0.0005704791033621651,0.0007031737154686616,0.0007031737154686616,0.0007031737154686616,0.0,0.0,0.0,0.0027694641777305518
983,2017-05-27,0.0015061764845134744,-0.01373744605544971,0.018023978788822774,0.0015061764845134744,0.0015061764845134744,0.001095022733165783,0.001095022733165783,0.001095022733165783,0.000262492118374177,0.000262492118374177,0.000262492118374177,0.000832530614791606,0.000832530614791606,0.000832530614791606,0.0,0.0,0.0,0.0026011992176792577
984,2017-05-28,0.001516541610127225,-0.014122331475202119,0.01851417859987583,0.001516541610127225,0.001516541610127225,0.001264857998286188,0.001264857998286188,0.001264857998286188,0.0003488492300007112,0.0003488492300007112,0.0003488492300007112,0.0009160087682854767,0.0009160087682854767,0.0009160087682854767,0.0,0.0,0.0,0.002781399608413413
985,2017-05-29,0.0015269067357409755,-0.013286744537932424,0.01786071158520929,0.0015269067357409755,0.0015269067357409755,0.0006065795193609154,0.0006065795193609154,0.0006065795193609154,-0.00034609517370901314,-0.00034609517370901314,-0.00034609517370901314,0.0009526746930699285,0.0009526746930699285,0.0009526746930699285,0.0,0.0,0.0,0.002133486255101891
986,2017-05-30,0.0015372718613547245,-0.012883001671296699,0.01827114868509797,0.0015372718613547245,0.0015372718613547245,0.0005648354082805237,0.0005648354082805237,0.0005648354082805237,-0.00037812922742253523,-0.00037812922742253523,-0.00037812922742253523,0.000942964635703059,0.000942964635703059,0.000942964635703059,0.0,0.0,0.0,0.0021021072696352484
987,2017-05-31,0.001547636986968475,-0.01446685847977742,0.018522160634091227,0.001547636986968475,0.001547636986968475,0.0005384903419808254,0.0005384903419808254,0.0005384903419808254,-0.00035013272140128426,-0.00035013272140128426,-0.00035013272140128426,0.0008886230633821096,0.0008886230633821096,0.0008886230633821096,0.0,0.0,0.0,0.0020861273289493
988,2017-06-01,0.0015580021125822243,-0.014166545625155725,0.018016435140026058,0.0015580021125822243,0.0015580021125822243,0.0006851442292397606,0.0006851442292397606,0.0006851442292397606,-0.0001074633292033439,-0.0001074633292033439,-0.0001074633292033439,0.0007926075584431044,0.0007926075584431044,0.0007926075584431044,0.0,0.0,0.0,0.002243146341821985
989,2017-06-02,0.0015683672381959749,-0.012234926047278537,0.018856401509190802,0.0015683672381959749,0.0015683672381959749,0.001229442535165391,0.001229442535165391,0.001229442535165391,0.0005704791033617936,0.0005704791033617936,0.0005704791033617936,0.0006589634318035973,0.0006589634318035973,0.0006589634318035973,0.0,0.0,0.0,0.002797809773361366
990,2017-06-03,0.0015787323638097241,-0.012690848417861783,0.018658740642926944,0.0015787323638097241,0.0015787323638097241,0.00075516425990732,0.00075516425990732,0.00075516425990732,0.00026249211837434545,0.00026249211837434545,0.00026249211837434545,0.0004926721415329745,0.0004926721415329745,0.0004926721415329745,0.0,0.0,0.0,0.002333896623717044
991,2017-06-04,0.0015890974894234747,-0.013232916309119507,0.017996223055664378,0.0015890974894234747,0.0015890974894234747,0.0006483274794964621,0.0006483274794964621,0.0006483274794964621,0.0003488492300003159,0.0003488492300003159,0.0003488492300003159,0.0002994782494961462,0.0002994782494961462,0.0002994782494961462,0.0,0.0,0.0,0.002237424968919937
992,2017-06-05,0.001599462615037225,-0.014737108146533728,0.016020968313928782,0.001599462615037225,0.001599462615037225,-0.0002603950180666808,-0.0002603950180666808,-0.0002603950180666808,-0.00034609517370938616,-0.00034609517370938616,-0.00034609517370938616,8.570015564270537e-05,8.570015564270537e-05,8.570015564270537e-05,0.0,0.0,0.0,0.0013390675969705442
